,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500,502,504,506,508,510,512,514,516,518,520,522,524,526,528,530,532,534,536,538,540,542,544,546,548,550,552,554,556,558,560,562,564,566,568,570,572,574,576,578,580,582,584,586,588,590,592,594,596,598,600,602,604,606,608,610,612,614,616,618,620,622,624,626,628,630,632,634,636,638,640,642,644,646,648,650,652,654,656,658,660,662,664,666,668,670,672,674,676,678,680,682,684,686,688,690,692,694,696,698,700
0,0.069082204,0.067997821,0.067352383,0.067571119,0.066836388,0.066391825,0.066802715,0.067175374,0.066424837,0.067893425,0.067133619,0.067968009,0.066999778,0.069733125,0.068375541,0.06875316,0.068730369,0.070036235,0.070026613,0.073204939,0.077197829,0.080459829,0.086095637,0.090184368,0.098439106,0.114321005,0.128532909,0.145129793,0.150638164,0.156615055,0.161244454,0.166128506,0.168722695,0.171665847,0.17834623,0.180617248,0.185057125,0.187042256,0.190272392,0.191949394,0.193540845,0.197214798,0.19967127,0.200614746,0.201042797,0.202420659,0.202801401,0.20356697,0.204260514,0.203931178,0.205630738,0.205256539,0.206351624,0.205362346,0.20537773,0.205713688,0.206778526,0.205009907,0.206080408,0.205656068,0.205130342,0.202836838,0.201526543,0.200547372,0.199482994,0.197026655,0.196304582,0.195904675,0.192581955,0.19241217,0.191797681,0.191786369,0.19218072,0.190335075,0.191927978,0.192280979,0.193322014,0.195540764,0.197004004,0.197843431,0.199444614,0.202673502,0.204283966,0.206726013,0.208131597,0.209922157,0.210642472,0.21291876,0.214627241,0.216611659,0.222752999,0.226294959,0.23467322,0.23849982,0.246072352,0.25536686,0.26577208,0.274978128,0.286070009,0.296107919,0.30806303,0.31561187,0.322854592,0.32658518,0.334319756,0.340450405,0.347919452,0.352622693,0.358064765,0.362702501,0.365840633,0.371639029,0.374166988,0.378017916,0.381430857,0.386703139,0.388383529,0.392626995,0.394325265,0.397957407,0.399027634,0.40341475,0.405313371,0.407893036,0.409580651,0.413950898,0.41651834,0.418145839,0.420541296,0.422230088,0.426996665,0.427693116,0.430256177,0.431633376,0.433351881,0.436687606,0.43981393,0.440431837,0.444157382,0.445314717,0.448138646,0.450301888,0.453423036,0.456621608,0.455667651,0.456294309,0.460818845,0.462708636,0.466633505,0.464346173,0.467074971
1,0.06902669,0.069298255,0.068060789,0.066983743,0.066393281,0.066204548,0.065336483,0.066833658,0.065392933,0.066639342,0.066652329,0.067166334,0.067913012,0.068495274,0.069269788,0.068901169,0.069225802,0.071062596,0.071912454,0.073325474,0.076926596,0.080544712,0.086011219,0.091777279,0.100063274,0.114118373,0.128906518,0.144444186,0.150151216,0.156365638,0.159322764,0.164436443,0.166919055,0.171972525,0.175261153,0.178863546,0.182338737,0.186137225,0.187524095,0.190876995,0.191849,0.194964295,0.197286276,0.199924807,0.199062687,0.201023869,0.20131475,0.202274922,0.203711169,0.204031688,0.203947357,0.205524815,0.207913499,0.20510061,0.207058602,0.206311153,0.206621894,0.206634364,0.206293452,0.205803568,0.204834678,0.202611378,0.201566511,0.199580738,0.199812509,0.197010722,0.194499639,0.19270105,0.191663901,0.192863802,0.191049163,0.191708104,0.190282718,0.191144318,0.192726991,0.193886199,0.195867285,0.196438261,0.199206254,0.198475521,0.20123285,0.202711075,0.204960845,0.208374161,0.209322407,0.20944309,0.209906295,0.211587499,0.212577639,0.218269474,0.220695201,0.226886305,0.232364109,0.239462517,0.248107354,0.257190176,0.26714552,0.277530803,0.287521482,0.301393524,0.311039477,0.31825532,0.323220013,0.330824691,0.336281087,0.343850336,0.351209192,0.356854849,0.359145982,0.364327931,0.369129234,0.373130699,0.377453689,0.382092247,0.386248462,0.387011947,0.39037001,0.393414828,0.394410705,0.398736654,0.400714914,0.403455605,0.405693468,0.40981263,0.411780604,0.415262314,0.416400727,0.419829789,0.422900897,0.424444484,0.428202662,0.429947565,0.429002621,0.433468668,0.435590402,0.436992628,0.439286823,0.44441783,0.443828533,0.447318575,0.449454357,0.451548248,0.453062462,0.455687212,0.458536872,0.461032948,0.463361722,0.463297444,0.465738614,0.46711218,0.468934032
2,0.06767431,0.068015576,0.068779302,0.067511632,0.066254693,0.066025443,0.065563133,0.065451387,0.064699042,0.066909626,0.066432831,0.066779576,0.067724472,0.068487966,0.068819629,0.069861946,0.070114582,0.070997146,0.072465658,0.075153204,0.078827686,0.082471318,0.08863081,0.09256041,0.102012945,0.114466687,0.12884635,0.143856126,0.148802294,0.155114088,0.157889925,0.164966464,0.166750387,0.171826688,0.174918869,0.177113969,0.182469433,0.184016014,0.186505074,0.190393071,0.193081191,0.19432137,0.195619934,0.197689094,0.199286832,0.199778799,0.202943456,0.202941903,0.204148945,0.203315141,0.206317171,0.205259517,0.205496544,0.206203376,0.206841636,0.207857723,0.207784789,0.207313865,0.206122433,0.206470024,0.204930086,0.203484794,0.20263284,0.200893869,0.198735425,0.195951734,0.195200269,0.193398473,0.192666174,0.191458034,0.19178686,0.192793967,0.190732051,0.190469753,0.193848072,0.194859758,0.195123745,0.198182169,0.200151956,0.200482478,0.20320422,0.20493625,0.205919641,0.207896362,0.209508453,0.210630016,0.208362432,0.212332577,0.213958547,0.21603736,0.219519552,0.226840712,0.232153942,0.240431583,0.250228213,0.260797054,0.269774567,0.280372137,0.290119648,0.301795828,0.311452697,0.319047811,0.326626875,0.333904689,0.340863135,0.347952137,0.352231274,0.359500731,0.363120228,0.367543823,0.371720647,0.375605245,0.379225856,0.384632782,0.386769249,0.38776133,0.393654862,0.397635504,0.398633214,0.402675293,0.404970218,0.405714733,0.411460725,0.411168812,0.414116337,0.416867922,0.418399548,0.422404005,0.42567013,0.424779442,0.429593004,0.430981828,0.43334415,0.436526014,0.435849006,0.441118709,0.441845026,0.444804566,0.44500428,0.447877145,0.449394368,0.45254802,0.453827662,0.458484388,0.457933496,0.460511098,0.462757415,0.46499684,0.466865482,0.468512269,0.469835638
3,0.067019191,0.067255205,0.067610826,0.066592235,0.066173308,0.065743896,0.06560726,0.065653769,0.065166066,0.065346191,0.066371962,0.068450693,0.06851301,0.069102849,0.069685708,0.069818789,0.071324573,0.071737987,0.073502031,0.074662441,0.079924411,0.082984184,0.089490763,0.094122679,0.102941472,0.11586084,0.12917074,0.141995387,0.147572736,0.152206283,0.156746705,0.160958396,0.16626161,0.16823129,0.172873458,0.176543769,0.180538073,0.183289874,0.185306363,0.187903194,0.189822071,0.193613473,0.19351397,0.196063737,0.197274052,0.198808226,0.201558484,0.202584958,0.203731811,0.202950249,0.205267967,0.20564062,0.205303382,0.207666437,0.207671602,0.208210861,0.207683163,0.20764876,0.208480384,0.207279332,0.206624994,0.206489515,0.202738082,0.200752507,0.198763195,0.198031249,0.194587202,0.193210241,0.192162659,0.190767903,0.190231889,0.191735078,0.190697599,0.192232425,0.193199709,0.194215354,0.197028546,0.198429868,0.200357067,0.201952111,0.203845942,0.206593229,0.209704692,0.209042473,0.20993994,0.210741868,0.20917203,0.209774329,0.211365542,0.21322538,0.218930796,0.224333229,0.233639315,0.242634067,0.249706849,0.261775921,0.272531518,0.284011872,0.294731134,0.305626653,0.31739415,0.32301782,0.330610339,0.337917479,0.344548851,0.347960372,0.355151728,0.358992864,0.364930721,0.369240359,0.374255353,0.378423178,0.382376545,0.384515268,0.389061818,0.390070833,0.397286621,0.39670654,0.399870931,0.404657177,0.40669261,0.40740547,0.410317083,0.415665456,0.415964774,0.418012596,0.421017103,0.422566567,0.427342197,0.427806646,0.431787904,0.431436544,0.434662228,0.437127977,0.438426221,0.441451333,0.443790364,0.445845094,0.448724206,0.449492537,0.450987236,0.453240514,0.4560527,0.456253242,0.459509856,0.462137295,0.465486838,0.467051587,0.46925576,0.468070383,0.471219669
4,0.068265953,0.067479682,0.067188131,0.067237044,0.065949957,0.065865309,0.065186253,0.065208139,0.065074792,0.066036425,0.066190585,0.066339765,0.06861836,0.068922986,0.070863386,0.071537571,0.071002964,0.073608243,0.074011079,0.076622032,0.080694924,0.084476197,0.091068812,0.095637985,0.104492273,0.11777307,0.129354336,0.141063287,0.147710373,0.150742554,0.156318175,0.162194865,0.163481732,0.168298238,0.172509995,0.175356131,0.178187479,0.181268014,0.184682769,0.187565547,0.189235078,0.192948267,0.193562914,0.195505707,0.197794831,0.198983477,0.20013554,0.201800562,0.202487548,0.203868279,0.205293473,0.205170784,0.205858804,0.207418898,0.208125868,0.208076425,0.208610367,0.20901318,0.207285753,0.206877146,0.207005755,0.20612639,0.204811968,0.20208715,0.199386578,0.197568874,0.193823871,0.193169363,0.190260295,0.19045373,0.190644319,0.189144996,0.190253179,0.190620092,0.192978512,0.196775709,0.196919678,0.200007903,0.20313811,0.20424372,0.205409997,0.209507177,0.208671208,0.209288051,0.210769647,0.20912335,0.209821385,0.208051005,0.209985946,0.212453334,0.21722184,0.223014075,0.232614346,0.241320166,0.25167618,0.263694434,0.275570401,0.286447886,0.297058228,0.307967752,0.31908987,0.326677875,0.331436267,0.338985706,0.34550079,0.350618089,0.356918419,0.364258965,0.366917209,0.372120643,0.375496962,0.378775726,0.384324659,0.387301093,0.389066753,0.394879075,0.396782089,0.398628852,0.40429988,0.406387805,0.407770903,0.410412445,0.412637618,0.412773918,0.415714008,0.419096394,0.423124664,0.423583312,0.429274592,0.428333341,0.432325934,0.433815066,0.437803334,0.438071178,0.440010813,0.444053643,0.4467386,0.447251668,0.449894035,0.450601028,0.45352351,0.45404638,0.459488829,0.459789361,0.462186418,0.462502218,0.464491979,0.468152232,0.468966558,0.470967411,0.472659938
5,0.067225873,0.067846007,0.067139939,0.06678182,0.065241839,0.065064953,0.064429189,0.065769926,0.064965335,0.06571577,0.067210104,0.067880262,0.069386279,0.069881984,0.070277098,0.071263323,0.071246295,0.074040985,0.075535101,0.077502482,0.082103026,0.086862333,0.092531975,0.097462033,0.105283244,0.11673835,0.130246926,0.140896669,0.146566673,0.150206996,0.155318421,0.159787642,0.161823227,0.166466639,0.169125134,0.174368963,0.177022436,0.180690043,0.182593995,0.185681622,0.189090167,0.191070466,0.193885822,0.195523088,0.196720889,0.197249093,0.200147048,0.20116545,0.20334284,0.204449421,0.203871236,0.205436017,0.207775475,0.208012944,0.209816537,0.208954543,0.209456299,0.209876487,0.209093175,0.207745922,0.206286159,0.20541189,0.204675357,0.202294626,0.198796291,0.197295712,0.195974841,0.192721756,0.191577425,0.191061732,0.190333758,0.190785385,0.190803086,0.192055572,0.193202012,0.195370624,0.198625951,0.200032088,0.204943574,0.204833153,0.206770847,0.207998852,0.211056131,0.209906603,0.210847098,0.209911041,0.209033053,0.207881076,0.208931813,0.210495165,0.21640778,0.22434215,0.233328226,0.24409173,0.254033029,0.266059599,0.278461486,0.28870275,0.300649961,0.311283028,0.324107947,0.329105396,0.335992621,0.343495351,0.347789313,0.354967975,0.361492694,0.366973887,0.36958976,0.373370065,0.37916512,0.382792848,0.387356256,0.390493546,0.391948987,0.394851117,0.39912598,0.402666558,0.403806588,0.406474031,0.410913879,0.411352492,0.415926505,0.417779237,0.418326611,0.42443103,0.42440826,0.426847778,0.428470504,0.431055917,0.431213267,0.435490621,0.437299147,0.440687625,0.441262331,0.44399218,0.447381903,0.445446324,0.449348526,0.451733966,0.453843836,0.457164967,0.459861053,0.461726825,0.464339796,0.464294471,0.466004477,0.469528918,0.470566011,0.472342619,0.471993332
6,0.06808365,0.067132286,0.067087973,0.066375444,0.065378949,0.064193866,0.064251177,0.063522663,0.064342279,0.0648575,0.065399134,0.06692896,0.067169922,0.070750364,0.070925227,0.072059343,0.072922655,0.075600838,0.076499599,0.07903558,0.08410228,0.087392203,0.094027518,0.099267367,0.10756904,0.117993709,0.129879919,0.140501499,0.144670009,0.149425433,0.153697398,0.157262078,0.161926989,0.16482991,0.169140905,0.172564046,0.176040227,0.178642593,0.181620618,0.185263156,0.187062028,0.18936131,0.191267892,0.195213403,0.195693678,0.196535592,0.199866862,0.200797084,0.20339472,0.202618688,0.20485895,0.206707408,0.207039779,0.209419212,0.208452739,0.209725449,0.208689073,0.210810753,0.210831917,0.208835529,0.207562999,0.204703531,0.204709122,0.201292169,0.199518235,0.197187517,0.192765086,0.191751765,0.190820131,0.191165224,0.190022039,0.188673895,0.189995677,0.192173412,0.195026169,0.198430131,0.200047601,0.203836415,0.205295086,0.208104953,0.208668081,0.211446355,0.212569072,0.212787871,0.211091548,0.211397822,0.208644824,0.206767908,0.205850773,0.209997393,0.215053826,0.222889212,0.232329944,0.242784353,0.257619309,0.268438831,0.277449965,0.292110922,0.303318185,0.314179658,0.325221671,0.331884922,0.339677362,0.345619037,0.352646006,0.358187709,0.362538651,0.368947921,0.374058379,0.375775736,0.379640709,0.385709295,0.389394025,0.392961523,0.393159095,0.398331009,0.400730538,0.403107378,0.407134589,0.409853018,0.410643318,0.413738,0.416729402,0.420014197,0.42123251,0.424042068,0.423882004,0.427056427,0.431003067,0.431417638,0.436163855,0.437922435,0.440026111,0.440074119,0.440953029,0.447233767,0.447262834,0.449874538,0.453287586,0.45385547,0.455036503,0.458622353,0.459347413,0.460969485,0.462728237,0.465861431,0.468064985,0.470665199,0.468947007,0.471776137,0.472365314
7,0.067715537,0.067827221,0.066611648,0.066242973,0.065114185,0.064314868,0.063804285,0.06513493,0.064906901,0.065723456,0.066204649,0.06767534,0.069716358,0.070357547,0.071572068,0.072982998,0.073636419,0.075790652,0.07746625,0.080343284,0.084930322,0.088461297,0.096629064,0.100211061,0.108557107,0.118677767,0.130253071,0.139181659,0.144561798,0.147647201,0.152655543,0.156293321,0.159477821,0.164252636,0.169347936,0.171028317,0.174823043,0.177938959,0.18077858,0.182230268,0.185819009,0.189502545,0.189462569,0.193306722,0.194725808,0.196180804,0.198519647,0.199493282,0.202109841,0.202696384,0.203954387,0.206090669,0.207409381,0.208777722,0.210490515,0.21056478,0.210309217,0.211461054,0.210581547,0.208518577,0.210273016,0.208058317,0.203202228,0.202293827,0.199546519,0.195657708,0.194706452,0.193558993,0.190818185,0.188301862,0.188413115,0.188621383,0.189776992,0.191683533,0.194225663,0.197261226,0.2014087,0.205074813,0.205876441,0.206735268,0.210937379,0.212647713,0.213133494,0.213149085,0.212364401,0.209707591,0.208083867,0.207430587,0.204926711,0.207444989,0.213217422,0.223083342,0.23125382,0.244017061,0.256176031,0.271087636,0.281865109,0.295297924,0.30821662,0.315888137,0.329096097,0.337491246,0.341042983,0.349125467,0.354236911,0.360610648,0.367635724,0.371525659,0.373744266,0.380355202,0.383510286,0.388187731,0.390899002,0.391288825,0.397602453,0.401029046,0.404627978,0.405763376,0.407239013,0.41258112,0.413747961,0.417492311,0.418289459,0.419892034,0.423079475,0.42588217,0.427910749,0.42996317,0.433612756,0.434048386,0.437680561,0.439364244,0.440599272,0.443532554,0.443893052,0.447006009,0.450705114,0.452940071,0.453780038,0.453740779,0.45659361,0.459479218,0.461879972,0.462054774,0.464496622,0.466154573,0.469868364,0.467701727,0.472571117,0.473390893,0.474319105
8,0.067169411,0.067458273,0.066671644,0.065939433,0.064625818,0.064998052,0.063271022,0.064326032,0.064152207,0.065336406,0.065807404,0.06687171,0.06922658,0.070225986,0.07275673,0.073446353,0.075023863,0.078026524,0.079548627,0.083013296,0.087626884,0.091238112,0.097148979,0.102454323,0.111392309,0.11990084,0.129770619,0.139476885,0.143925339,0.147460131,0.151553128,0.156057308,0.159164246,0.163781399,0.167603724,0.1696638,0.172670714,0.176143925,0.17908406,0.182414323,0.185486909,0.188355395,0.190001731,0.192346179,0.194511687,0.194878253,0.197544556,0.199990116,0.20125802,0.20413266,0.205624231,0.205998774,0.206928151,0.209367822,0.210963217,0.210411312,0.211755261,0.212498287,0.213176047,0.21220131,0.211023355,0.207799791,0.205371381,0.202799562,0.20101802,0.197384195,0.194944818,0.190660545,0.188905877,0.189762131,0.188094593,0.188866799,0.191074628,0.192420688,0.192624025,0.19900964,0.20039154,0.204155084,0.206581744,0.211567825,0.212126379,0.2139803,0.216166522,0.214684636,0.211006572,0.21029708,0.209277021,0.206675547,0.205441702,0.207959132,0.214065826,0.220512861,0.232262266,0.245084238,0.25703839,0.272811817,0.285544025,0.29948859,0.309784926,0.322406879,0.332417489,0.339791176,0.344830729,0.351237763,0.35829332,0.362841656,0.36883044,0.37531204,0.379161568,0.38155369,0.384710987,0.390811795,0.394051195,0.396738762,0.401851815,0.40306848,0.405192411,0.40947318,0.410510709,0.414692007,0.415673383,0.417477001,0.420772772,0.422270015,0.425492813,0.427891761,0.43072323,0.434355814,0.435012167,0.437700081,0.439311475,0.441441551,0.444948832,0.445512322,0.447095097,0.449605648,0.452926447,0.45280608,0.456490131,0.457797878,0.45862104,0.461392073,0.462713138,0.463832475,0.466642265,0.468433237,0.47016822,0.47221798,0.474485333,0.472648009,0.477046024
