layer0_sao2,layer0.1_vhb,layer0.2_a_mie,layer0.3_b_mie,layer0.4_a_ray,layer0.5_g,layer0.6_n,layer0.7_d,layer1_sao2,layer1.1_vhb,layer1.2_a_mie,layer1.3_b_mie,layer1.4_a_ray,layer1.5_g,layer1.6_n,layer1.7_d,layer2_sao2,layer2.1_vhb,layer2.2_a_mie,layer2.3_b_mie,layer2.4_a_ray,layer2.5_g,layer2.6_n,layer2.7_d,460.46848,470.85913,475.64023,487.55966,495.06268,505.49545,516.9379,524.29926,536.7569,544.5972,555.9696,562.3306,574.3978,581.5989,588.1238,598.2659
0.8372957,0.009738302,1981.1505,1.286,0.0,0.8883321,1.36,0.0009339482,0.8372957,0.07998123,3512.4578,1.286,0.0,0.8194118,1.36,0.00064161024,0.8372957,0.058389682,1509.3796,1.286,0.0,0.88909346,1.38,0.0005503058,0.27683774,0.29219237,0.29967576,0.30067787,0.29492304,0.29569912,0.27687922,0.2624326,0.2310271,0.22957712,0.23536862,0.23637101,0.23500672,0.2458736,0.28727934,0.35734302
0.29244474,0.09610006,1168.482,1.286,0.0,0.8842858,1.36,0.0007696029,0.29244474,0.08193099,2389.5918,1.286,0.0,0.90829664,1.36,0.0008030236,0.29244474,0.023598466,3634.4514,1.286,0.0,0.8075335,1.38,0.00047915403,0.04231895,0.05115846,0.055241548,0.051852435,0.044732276,0.039719515,0.032088056,0.027931325,0.02099981,0.019816587,0.019049834,0.019587686,0.023735221,0.027539395,0.038465787,0.06274518
0.9522346,0.023080228,1590.4609,1.286,0.0,0.8423361,1.36,0.0007390879,0.9522346,0.037664313,1729.4984,1.286,0.0,0.80308235,1.36,0.00060294045,0.9522346,0.027291771,1504.8037,1.286,0.0,0.93001676,1.38,0.00041653603,0.14522287,0.16141625,0.1696648,0.17719063,0.17660657,0.18165809,0.1644192,0.1499766,0.12038208,0.12132069,0.12972921,0.13161844,0.13200721,0.14495455,0.19445619,0.28112796
0.8626588,0.019945996,3923.3857,1.286,0.0,0.8659767,1.36,0.00077871437,0.8626588,0.027438855,2547.1912,1.286,0.0,0.92308855,1.36,0.0008016681,0.8626588,0.043015175,3204.129,1.286,0.0,0.8314438,1.38,0.0005748156,0.29771638,0.31853837,0.32879463,0.3341586,0.32992798,0.333543,0.3114092,0.29364818,0.25497591,0.25463852,0.2641599,0.266258,0.26493984,0.28003955,0.3339194,0.42275092
0.81293654,0.07397732,1086.1655,1.286,0.0,0.93569225,1.36,0.0008451798,0.81293654,0.0063587762,2003.4745,1.286,0.0,0.80643296,1.36,0.00045481764,0.81293654,0.08917004,1965.5629,1.286,0.0,0.8165432,1.38,0.00045301404,0.0380849,0.04695716,0.05170311,0.056698047,0.05627794,0.057884846,0.048530076,0.041338034,0.02866949,0.029131232,0.031677537,0.032981526,0.038372222,0.046553425,0.07758535,0.14188452
0.68623996,0.088103436,2189.219,1.286,0.0,0.849134,1.36,0.00083500583,0.68623996,0.029139785,3388.5845,1.286,0.0,0.8763374,1.36,0.00045555542,0.68623996,0.030696135,2837.4304,1.286,0.0,0.8602762,1.38,0.0005442895,0.068687454,0.080205716,0.08606282,0.08865693,0.085051246,0.08452625,0.07241599,0.06383046,0.048013255,0.04749859,0.049433284,0.0507178,0.05629915,0.064993024,0.09569816,0.15820044
0.3131594,0.055260308,2581.1675,1.286,0.0,0.92158747,1.36,0.000925478,0.3131594,0.011027989,4054.5405,1.286,0.0,0.9322407,1.36,0.00043923742,0.3131594,0.086542286,960.37555,1.286,0.0,0.92756397,1.38,0.00051869784,0.14657156,0.16500121,0.1731074,0.16418108,0.14840288,0.13825779,0.119573966,0.10870414,0.08807124,0.083848186,0.08155313,0.08299458,0.09305558,0.10335876,0.12801617,0.17665744
0.8485857,0.016663663,947.63806,1.286,0.0,0.9264721,1.36,0.00068747177,0.8485857,0.040458117,1808.9601,1.286,0.0,0.8451705,1.36,0.00071862637,0.8485857,0.04705467,3211.2163,1.286,0.0,0.8959556,1.38,0.00048666762,0.12649497,0.14208844,0.1500136,0.15567842,0.15337251,0.15616798,0.13937102,0.12611164,0.09968715,0.09977315,0.10558892,0.10743078,0.11067581,0.12304824,0.16852592,0.25186217
0.8508058,0.0024476503,1956.7589,1.286,0.0,0.84738076,1.36,0.00081855257,0.8508058,0.023988629,2204.195,1.286,0.0,0.8832933,1.36,0.0005640891,0.8508058,0.01554928,2325.398,1.286,0.0,0.8079837,1.38,0.00043310804,0.39133447,0.40251482,0.40802035,0.40643176,0.39973554,0.39935106,0.3819095,0.36869034,0.33923563,0.33693388,0.34113187,0.34123743,0.33759198,0.34637126,0.38144043,0.43624482
0.11444635,0.039286807,2284.9407,1.286,0.0,0.94389594,1.36,0.0009988517,0.11444635,0.042214345,4732.3926,1.286,0.0,0.8345721,1.36,0.0004427137,0.11444635,0.016711682,2640.7234,1.286,0.0,0.92512935,1.38,0.00049298553,0.19263013,0.21401241,0.22244571,0.20396295,0.17987508,0.16252494,0.14076024,0.12933117,0.10799251,0.10140167,0.095955566,0.097539894,0.11176004,0.12294013,0.14382014,0.1872517
0.7822659,0.0034563392,2566.4143,1.286,0.0,0.8484694,1.36,0.0006625144,0.7822659,0.04538648,1130.4347,1.286,0.0,0.8958108,1.36,0.0008279749,0.7822659,0.013558911,4553.6025,1.286,0.0,0.9233859,1.38,0.00049015565,0.34871298,0.3557074,0.35936865,0.35506526,0.34715578,0.34415162,0.32840866,0.31749803,0.29463297,0.29163086,0.29204807,0.2913641,0.29041713,0.2971233,0.32813913,0.38404566
0.6014098,0.08250751,2695.5042,1.286,0.0,0.8009662,1.36,0.00082611793,0.6014098,0.09009758,964.4369,1.286,0.0,0.8101948,1.36,0.00060788245,0.6014098,0.07810059,1185.2036,1.286,0.0,0.8831535,1.38,0.0005938081,0.092810154,0.10581418,0.11210114,0.11195181,0.10569008,0.10343519,0.0898866,0.08074981,0.06306509,0.061517738,0.06266377,0.06384394,0.06876839,0.0770026,0.102969356,0.15247926
0.8430236,0.055481546,1334.6818,1.286,0.0,0.9128136,1.36,0.0010077003,0.8430236,0.074428424,2480.2449,1.286,0.0,0.83438265,1.36,0.00066622143,0.8430236,0.081671834,2140.2869,1.286,0.0,0.8176776,1.38,0.00059354346,0.060003422,0.070512295,0.07595502,0.08088395,0.07994491,0.08180548,0.07058704,0.061815724,0.045632277,0.046033937,0.049476046,0.05083014,0.05546877,0.06451283,0.09930693,0.16985087
0.16923861,0.020745145,1079.4534,1.286,0.0,0.8140814,1.36,0.0007497615,0.16923861,0.038083117,4016.0503,1.286,0.0,0.8733451,1.36,0.0006762025,0.16923861,0.010388917,891.31915,1.286,0.0,0.81104547,1.38,0.0004268488,0.19889624,0.22201975,0.23137678,0.214825,0.19163914,0.1755546,0.15250315,0.13987784,0.11591715,0.10927069,0.104393736,0.10649519,0.121839665,0.13480327,0.15929732,0.20814991
0.7367673,0.06793187,2039.928,1.286,0.0,0.8180339,1.36,0.0007228778,0.7367673,0.083992414,1847.7863,1.286,0.0,0.825765,1.36,0.0006512539,0.7367673,0.02768206,1554.3055,1.286,0.0,0.8545787,1.38,0.0005953383,0.079929076,0.091732234,0.09772985,0.10046662,0.097084224,0.097236395,0.08464772,0.07545248,0.057843685,0.057326254,0.05994563,0.061206866,0.065552,0.07425148,0.105175056,0.16567637
0.8055504,0.034339942,2039.3823,1.286,0.0,0.9492231,1.36,0.0009595331,0.8055504,0.0614279,614.7081,1.286,0.0,0.91642493,1.36,0.0004867535,0.8055504,0.0640864,2128.91,1.286,0.0,0.9012448,1.38,0.0004274078,0.13739921,0.1527307,0.16030307,0.16381948,0.15999153,0.16144314,0.1449782,0.1323486,0.10649977,0.1058899,0.1108677,0.11240969,0.11473499,0.12567322,0.16458464,0.23454036
0.8463358,0.02361913,2295.403,1.286,0.0,0.86944556,1.36,0.0007103981,0.8463358,0.07541163,1241.5166,1.286,0.0,0.87349546,1.36,0.00042655627,0.8463358,0.06598225,1350.607,1.286,0.0,0.90612507,1.38,0.00058169314,0.18296142,0.19726233,0.20435996,0.20643736,0.20201662,0.20320185,0.18677236,0.17406894,0.1470885,0.14620672,0.15149872,0.15262343,0.15235227,0.16213721,0.19945303,0.26462543
0.6576482,0.08147336,3119.8948,1.286,0.0,0.9235363,1.36,0.0007380595,0.6576482,0.090110414,4423.635,1.286,0.0,0.8008634,1.36,0.00081896817,0.6576482,0.090481944,3543.699,1.286,0.0,0.8477867,1.38,0.00057019637,0.10251427,0.116989285,0.1241655,0.12572905,0.12005094,0.11874477,0.10350601,0.09281316,0.072223514,0.07098508,0.07309938,0.0745473,0.08023502,0.09032456,0.12384928,0.1886131
0.19138744,0.0683013,1698.7859,1.286,0.0,0.91765356,1.36,0.00089253223,0.19138744,0.035587277,1337.23,1.286,0.0,0.84567684,1.36,0.00045446982,0.19138744,0.071661055,2397.266,1.286,0.0,0.8641208,1.38,0.0005285414,0.09123832,0.105251506,0.11119331,0.10185778,0.08800672,0.078148276,0.06507449,0.058126222,0.04589216,0.04289625,0.04059922,0.041437116,0.048673574,0.054832067,0.068894945,0.09875302
0.31450945,0.061506473,38.228523,1.286,0.0,0.8806571,1.36,0.00090376084,0.31450945,0.018193915,2200.1887,1.286,0.0,0.9354613,1.36,0.00065023615,0.31450945,0.041740693,3045.7869,1.286,0.0,0.9196405,1.38,0.0005390085,0.04437945,0.060105767,0.06739614,0.06418187,0.054207798,0.0475956,0.03546306,0.028577467,0.017244672,0.015885293,0.015311016,0.016516589,0.024141844,0.031420518,0.050688982,0.0914292
0.2184035,0.009468756,1784.0,1.286,0.0,0.8182775,1.36,0.0006826741,0.2184035,0.02539864,1386.0432,1.286,0.0,0.8978177,1.36,0.0005186569,0.2184035,0.039034985,2172.4363,1.286,0.0,0.87493646,1.38,0.0004949519,0.28815705,0.3030921,0.3090753,0.29289028,0.27259827,0.25891247,0.23795128,0.22631057,0.2026489,0.19516154,0.18943134,0.19030471,0.20091021,0.21085192,0.23134369,0.27009815
0.92877895,0.053895626,869.13293,1.286,0.0,0.81356597,1.36,0.0006294419,0.92877895,0.05385181,3165.84,1.286,0.0,0.8421274,1.36,0.00050050265,0.92877895,0.00013099321,339.77063,1.286,0.0,0.8972051,1.38,0.00055308297,0.049450193,0.061565913,0.06807241,0.07675233,0.07835585,0.08309032,0.07087632,0.06049601,0.041507285,0.042954914,0.04857504,0.050572872,0.055767633,0.06742999,0.111305155,0.19590147
0.3360905,0.06312634,1780.8365,1.286,0.0,0.9137048,1.36,0.0009802287,0.3360905,0.072161935,1431.928,1.286,0.0,0.92147464,1.36,0.00056644174,0.3360905,0.0067867893,2423.3274,1.286,0.0,0.875241,1.38,0.00044345422,0.092237875,0.10583954,0.111910455,0.105966374,0.09479627,0.0875722,0.07417629,0.06646058,0.05234545,0.04967885,0.048275806,0.049204662,0.055984505,0.06292386,0.081005454,0.11781222
0.1933034,0.05168319,1054.4506,1.286,0.0,0.9314296,1.36,0.00090436934,0.1933034,0.091430746,2949.2158,1.286,0.0,0.8743768,1.36,0.0007912356,0.1933034,0.061394364,2484.7917,1.286,0.0,0.85011667,1.38,0.00042091354,0.07827383,0.09172269,0.09748239,0.08919156,0.07637006,0.067174286,0.055211965,0.04889671,0.037937313,0.035392705,0.03344769,0.034239423,0.040882476,0.046527516,0.059872154,0.08850253
0.13425508,0.05369001,1456.2861,1.286,0.0,0.9411493,1.36,0.00096610555,0.13425508,0.022979124,2681.1392,1.286,0.0,0.94805497,1.36,0.00068980566,0.13425508,0.020010162,3233.6372,1.286,0.0,0.8619089,1.38,0.00040725723,0.10905639,0.12697208,0.1344121,0.12184544,0.10387624,0.09074489,0.07497857,0.066834874,0.052663036,0.04895913,0.04591991,0.04705004,0.05671043,0.06452955,0.08119477,0.117224276
0.14355773,0.022419078,1125.354,1.286,0.0,0.8307412,1.36,0.00073223945,0.14355773,0.07976018,1127.5018,1.286,0.0,0.9005457,1.36,0.00055639126,0.14355773,0.020945936,822.4246,1.286,0.0,0.91744435,1.38,0.0004887368,0.13504703,0.14771074,0.1527624,0.14006233,0.1240847,0.1125315,0.09823702,0.09076504,0.0768978,0.07259463,0.0689245,0.069531545,0.077082776,0.08321226,0.095920295,0.12228959
0.08671818,0.09510592,1994.6952,1.286,0.0,0.84970397,1.36,0.0006682982,0.08671818,0.07330946,762.69556,1.286,0.0,0.9303668,1.36,0.0006320128,0.08671818,0.08193905,2213.4893,1.286,0.0,0.83035696,1.38,0.000577571,0.082727045,0.094965525,0.09980084,0.08888359,0.07500506,0.06469163,0.053547107,0.04795969,0.038365148,0.035488315,0.03291657,0.033553537,0.039828304,0.044563893,0.054010306,0.07462377
0.5640365,0.02125147,1666.0254,1.286,0.0,0.89989406,1.36,0.0009722988,0.5640365,0.08607538,2653.9692,1.286,0.0,0.92089254,1.36,0.0005930334,0.5640365,0.006684425,3170.7205,1.286,0.0,0.92356026,1.38,0.0005098421,0.1808378,0.19745272,0.20523451,0.2021998,0.19195332,0.18767089,0.16889933,0.1562941,0.13069625,0.12749986,0.12832044,0.12976466,0.1357917,0.14680016,0.17952427,0.2395012
0.77965236,0.0067869434,919.11597,1.286,0.0,0.94512796,1.36,0.00084759336,0.77965236,0.013313179,2736.1558,1.286,0.0,0.8125519,1.36,0.00055714545,0.77965236,0.07670361,1674.6461,1.286,0.0,0.9466391,1.38,0.00052402454,0.25432155,0.27152428,0.27977827,0.28056666,0.2740023,0.2743446,0.2551096,0.24053265,0.20855714,0.20682995,0.21239813,0.21368857,0.21329592,0.22458725,0.26331893,0.32668632
0.15540434,0.06653779,134.78015,1.286,0.0,0.8995153,1.36,0.00092838914,0.15540434,0.0860877,3198.171,1.286,0.0,0.8339631,1.36,0.0007963632,0.15540434,0.09638059,2203.312,1.286,0.0,0.8829799,1.38,0.00043253475,0.026799334,0.037253592,0.0419123,0.03731709,0.02896821,0.02267866,0.01586056,0.012507164,0.00767262,0.006979261,0.0063524563,0.006829535,0.010768336,0.013937766,0.022513898,0.042586163
0.9236341,0.037685774,2249.7305,1.286,0.0,0.92793405,1.36,0.0009462307,0.9236341,0.04255386,2243.6553,1.286,0.0,0.86665285,1.36,0.00066526956,0.9236341,0.075105354,3202.063,1.286,0.0,0.9225247,1.38,0.00045065818,0.13453484,0.1514428,0.16006866,0.16802001,0.16734493,0.17207602,0.1544843,0.13990021,0.11059067,0.111509636,0.11959307,0.12169945,0.12389652,0.13763541,0.19028766,0.2867257
0.28357053,0.027765095,1818.7999,1.286,0.0,0.821756,1.36,0.0006437423,0.28357053,0.08546725,1415.818,1.286,0.0,0.93115634,1.36,0.0005954206,0.28357053,0.022564763,1762.4735,1.286,0.0,0.9246328,1.38,0.0005488273,0.16400488,0.1777724,0.18359391,0.1730196,0.15800731,0.14805855,0.13168584,0.12239029,0.10427589,0.09956541,0.096467845,0.09732335,0.105013356,0.11269322,0.13086228,0.16650459
0.15608774,0.06564463,3674.175,1.286,0.0,0.87842226,1.36,0.0007170582,0.15608774,0.009890844,479.25436,1.286,0.0,0.8499496,1.36,0.0007173064,0.15608774,0.095936045,2408.327,1.286,0.0,0.86928564,1.38,0.0005184913,0.18073867,0.19976684,0.20736042,0.19145477,0.1703135,0.15543747,0.13538209,0.124619834,0.10424707,0.09821721,0.09348462,0.094914176,0.10707707,0.117193885,0.136758,0.17621863
0.18198757,0.07633782,903.73975,1.286,0.0,0.9183056,1.36,0.0008127465,0.18198757,0.07534914,2164.1323,1.286,0.0,0.86038435,1.36,0.0005206025,0.18198757,0.052443113,1733.7433,1.286,0.0,0.9255346,1.38,0.0006005775,0.04690479,0.05726618,0.06179836,0.056015164,0.046693727,0.03984307,0.0316269,0.027424622,0.02060172,0.019175274,0.018004967,0.018531507,0.023071866,0.0268067,0.036377404,0.057890043
0.25856176,0.0042399406,2959.118,1.286,0.0,0.86109495,1.36,0.0008409138,0.25856176,0.08453751,2857.6042,1.286,0.0,0.84913224,1.36,0.00072541804,0.25856176,0.036264732,2887.3042,1.286,0.0,0.90783775,1.38,0.00055863464,0.43711424,0.44442168,0.44721794,0.43197244,0.41520268,0.4039517,0.38683015,0.377305,0.35663664,0.3491516,0.34296495,0.34241337,0.34746426,0.35330182,0.36804247,0.39508337
0.29854095,0.056506183,2920.6648,1.286,0.0,0.91598743,1.36,0.0008407424,0.29854095,0.04865932,962.7957,1.286,0.0,0.86474055,1.36,0.00080153055,0.29854095,0.03454099,1716.1431,1.286,0.0,0.9202197,1.38,0.00058138045,0.15702325,0.17453504,0.18196452,0.17184412,0.155828,0.14548022,0.12702818,0.11633301,0.09570174,0.09109137,0.08835712,0.08975011,0.09933699,0.10904756,0.13152392,0.17506996
0.64557827,0.041769117,3021.806,1.286,0.0,0.83300227,1.36,0.00072389655,0.64557827,0.013018307,1280.8518,1.286,0.0,0.8789518,1.36,0.00045192332,0.64557827,0.08631601,900.034,1.286,0.0,0.93565696,1.38,0.00049076666,0.17320867,0.19096345,0.1994577,0.19906177,0.19088688,0.18892902,0.16993031,0.1564938,0.12900186,0.12666337,0.12941183,0.1310791,0.13582167,0.14756553,0.18326338,0.24592762
0.70702684,0.051807683,3001.7937,1.286,0.0,0.92488885,1.36,0.00097155845,0.70702684,0.09245816,2951.7102,1.286,0.0,0.87197536,1.36,0.0005796486,0.70702684,0.0003497657,4653.8984,1.286,0.0,0.8556363,1.38,0.00047147134,0.14286265,0.15990879,0.16832034,0.17078184,0.1648976,0.16458866,0.1465542,0.13336045,0.10688713,0.1055223,0.10917275,0.110972196,0.116016336,0.12822483,0.16875581,0.24361007
0.23170727,0.078593105,2896.8914,1.286,0.0,0.89647835,1.36,0.00066231494,0.23170727,0.003147625,2179.8784,1.286,0.0,0.9419982,1.36,0.0005446157,0.23170727,0.042030897,475.13803,1.286,0.0,0.9160956,1.38,0.0005281131,0.12937565,0.14694887,0.15444255,0.14371236,0.12711509,0.11573244,0.098571606,0.08908189,0.07160724,0.06746999,0.064621516,0.065909944,0.075756274,0.08473458,0.10481389,0.1456325
0.4178813,0.03859914,1480.5868,1.286,0.0,0.826664,1.36,0.0008625565,0.4178813,0.03603912,3626.6064,1.286,0.0,0.81871843,1.36,0.00061796914,0.4178813,0.019748982,1146.1573,1.286,0.0,0.8197992,1.38,0.0004095161,0.12566628,0.14398211,0.1524544,0.14803697,0.13577728,0.12880507,0.11086928,0.09978855,0.07880631,0.07562902,0.07489104,0.07656519,0.08584103,0.09674639,0.12563623,0.18171255
0.44996014,0.010721561,1176.3427,1.286,0.0,0.89849263,1.36,0.00096103206,0.44996014,0.017766079,1998.0707,1.286,0.0,0.81699705,1.36,0.00046044262,0.44996014,0.021882305,2621.3477,1.286,0.0,0.9278324,1.38,0.0005978034,0.24789542,0.26872215,0.2780257,0.27090657,0.25574476,0.24807177,0.22509518,0.21029863,0.17960912,0.17440383,0.17373858,0.17576233,0.18550384,0.19953185,0.23385522,0.29421785
0.4108518,0.047930736,4181.5566,1.286,0.0,0.8924372,1.36,0.00076120655,0.4108518,0.097344324,1932.1167,1.286,0.0,0.8812689,1.36,0.0005873338,0.4108518,0.06809339,1898.3888,1.286,0.0,0.8366938,1.38,0.00040508452,0.21580523,0.23517941,0.24375008,0.23558143,0.22017482,0.21161473,0.19020346,0.17686039,0.14964458,0.14447987,0.14298108,0.14482033,0.15422124,0.16636354,0.19625537,0.25057542
0.34845135,0.08164656,560.90906,1.286,0.0,0.81144834,1.36,0.00061933545,0.34845135,0.0064465976,998.19073,1.286,0.0,0.83774495,1.36,0.0005708174,0.34845135,0.01453015,3414.141,1.286,0.0,0.8236743,1.38,0.00040377598,0.05394586,0.06959469,0.07690157,0.07456311,0.065332845,0.059621964,0.047062434,0.039622337,0.026729153,0.025151309,0.024792325,0.026241763,0.03446229,0.0427796,0.063973635,0.107122585
0.8869195,0.040266875,153.78249,1.286,0.0,0.843913,1.36,0.0007844849,0.8869195,0.022462817,1637.2362,1.286,0.0,0.86455715,1.36,0.00072304416,0.8869195,0.03663703,1648.8557,1.286,0.0,0.8768381,1.38,0.0005321734,0.04034057,0.053100087,0.059890117,0.068358235,0.06951574,0.07387259,0.06174519,0.051640976,0.033094376,0.034304768,0.03955385,0.041580554,0.046829775,0.05810704,0.098905094,0.17707008
0.6714923,0.08022775,1113.217,1.286,0.0,0.8982947,1.36,0.0007769479,0.6714923,0.04238196,1012.79596,1.286,0.0,0.881267,1.36,0.00042716836,0.6714923,0.069934234,4010.4885,1.286,0.0,0.8945443,1.38,0.0005699818,0.03745838,0.045435198,0.04957937,0.052008707,0.049729627,0.049226392,0.040952016,0.035207752,0.025268402,0.025104066,0.026189486,0.02711799,0.03205099,0.038290508,0.061208818,0.110494256
0.076025814,0.0020250112,1786.8029,1.286,0.0,0.8455858,1.36,0.00065285654,0.076025814,0.028383674,1673.5125,1.286,0.0,0.9009891,1.36,0.00068029383,0.076025814,0.06832432,2661.8032,1.286,0.0,0.9435,1.38,0.0005446873,0.35925713,0.36862776,0.37181863,0.35151395,0.3299183,0.31417495,0.29555735,0.28607902,0.26710737,0.25893697,0.250844,0.25033513,0.25842056,0.2644531,0.2770761,0.3027694
0.944431,0.074404396,1073.5143,1.286,0.0,0.91037905,1.36,0.0006876948,0.944431,0.06672644,1506.641,1.286,0.0,0.9286806,1.36,0.0007575583,0.944431,0.093338795,782.8224,1.286,0.0,0.91351384,1.38,0.0005377919,0.033228397,0.04024461,0.044015136,0.049152724,0.04998577,0.052383635,0.04462595,0.03821556,0.026893614,0.027792841,0.030810978,0.031986043,0.036377564,0.04371633,0.07433332,0.13952987
0.4627371,0.047799714,1024.2441,1.286,0.0,0.896608,1.36,0.00060996384,0.4627371,0.08415839,2112.4375,1.286,0.0,0.8657653,1.36,0.00059390796,0.4627371,0.04091248,2216.6316,1.286,0.0,0.87720233,1.38,0.0005578925,0.067954935,0.0797171,0.08531923,0.0835232,0.07618923,0.07201745,0.060532533,0.053435553,0.040569365,0.038996603,0.038815487,0.039773416,0.04544838,0.052128058,0.0722526,0.11340331
0.38455024,0.045488287,4045.5037,1.286,0.0,0.8123911,1.36,0.00067922124,0.38455024,0.049447656,16.126165,1.286,0.0,0.83317184,1.36,0.00044547,0.38455024,0.050666764,582.4677,1.286,0.0,0.94938385,1.38,0.00052537443,0.21745153,0.23525162,0.24289466,0.23353316,0.2179823,0.20907702,0.18865138,0.17614366,0.15037365,0.14499857,0.14287627,0.14438118,0.15335612,0.16444615,0.19058862,0.23751266
0.53009576,0.06511155,1218.0947,1.286,0.0,0.8776567,1.36,0.0007155909,0.53009576,0.034017656,988.64294,1.286,0.0,0.90977746,1.36,0.0004269641,0.53009576,0.020073768,1479.9119,1.286,0.0,0.89037806,1.38,0.00046490313,0.058436293,0.06974228,0.07533855,0.07544813,0.069800615,0.06711973,0.056064468,0.04893433,0.036117807,0.03503402,0.035483744,0.03653288,0.042181652,0.04928123,0.07145907,0.11624581
0.5999243,0.09863657,2880.4062,1.286,0.0,0.82418287,1.36,0.00074931415,0.5999243,0.06651653,3490.0754,1.286,0.0,0.8907444,1.36,0.0006157863,0.5999243,0.016026009,2172.7751,1.286,0.0,0.9432786,1.38,0.00040389816,0.08402431,0.09665575,0.10287846,0.10332088,0.09746333,0.09521817,0.08205441,0.073164396,0.05642424,0.05510869,0.056276266,0.05749522,0.0631454,0.07157439,0.099081255,0.15381424
0.35541123,0.09323289,1885.4403,1.286,0.0,0.9412127,1.36,0.0006924689,0.35541123,0.08673475,3950.208,1.286,0.0,0.9098591,1.36,0.00082002545,0.35541123,0.006346954,616.46655,1.286,0.0,0.858,1.38,0.00046063523,0.06754718,0.07948457,0.08501562,0.08106745,0.07198187,0.06605169,0.054837592,0.048362035,0.036855265,0.03499368,0.034094412,0.034929544,0.040814135,0.046818137,0.06364151,0.099001385
0.90799946,0.09904398,1412.1641,1.286,0.0,0.8191612,1.36,0.00065731135,0.90799946,0.036413513,2461.3628,1.286,0.0,0.9340632,1.36,0.00050965836,0.90799946,0.025374351,2530.2202,1.286,0.0,0.84742934,1.38,0.0005317342,0.035658408,0.043771263,0.048188522,0.054435086,0.0555137,0.058203276,0.049134288,0.041716482,0.028993092,0.030061934,0.03337341,0.03488304,0.041175388,0.05047726,0.08817849,0.16846357
0.3350528,0.007009006,3059.3064,1.286,0.0,0.8188907,1.36,0.0007036925,0.3350528,0.033694904,2752.2002,1.286,0.0,0.9019894,1.36,0.00045148708,0.3350528,0.013859317,3031.4546,1.286,0.0,0.9306851,1.38,0.00055495545,0.41244847,0.42692703,0.43301296,0.4194897,0.40141362,0.39044216,0.36879444,0.3558598,0.32819998,0.32057634,0.3159999,0.316795,0.32575247,0.33669558,0.36175427,0.40610966
0.9768532,0.09042997,4241.1094,1.286,0.0,0.89352536,1.36,0.0008241033,0.9768532,0.070965156,1545.2028,1.286,0.0,0.8887757,1.36,0.0005769727,0.9768532,0.030134298,3145.805,1.286,0.0,0.89818037,1.38,0.00046890686,0.10757595,0.12260777,0.13041465,0.13932796,0.14013737,0.14552407,0.12972873,0.116244644,0.08962909,0.09121971,0.099356666,0.1014458,0.10430892,0.11761589,0.17101899,0.27284545
0.23407547,0.039483935,2724.795,1.286,0.0,0.9482999,1.36,0.00063988526,0.23407547,0.08312016,2648.46,1.286,0.0,0.92166376,1.36,0.0006364137,0.23407547,0.08267874,2555.9546,1.286,0.0,0.9354074,1.38,0.00049307744,0.19375236,0.21133818,0.21855542,0.20494395,0.18600596,0.17330424,0.15343173,0.14226243,0.12036006,0.114387386,0.110261306,0.11164563,0.12252947,0.13264279,0.15381113,0.19482712
0.9951738,0.033200078,1069.5966,1.286,0.0,0.86499715,1.36,0.0007667157,0.9951738,0.07800471,893.37695,1.286,0.0,0.9438056,1.36,0.0006597947,0.9951738,0.021402117,3845.4338,1.286,0.0,0.9224291,1.38,0.0005200916,0.069248155,0.07912995,0.08432306,0.0909349,0.0919232,0.0955298,0.084294185,0.07472356,0.056855675,0.05819921,0.06341763,0.06492557,0.06934393,0.07981318,0.124138884,0.21481718
0.089127526,0.09663406,986.2884,1.286,0.0,0.9471158,1.36,0.0007830539,0.089127526,0.09303439,1519.134,1.286,0.0,0.9439417,1.36,0.00072704186,0.089127526,0.08475213,1767.5193,1.286,0.0,0.8559071,1.38,0.0005299091,0.04005282,0.048509065,0.052019615,0.045682203,0.03704627,0.03051222,0.024103038,0.020999009,0.016111655,0.014850536,0.013703411,0.014033306,0.0173879,0.019909717,0.025802087,0.03942272
0.85445386,0.06543023,1631.2004,1.286,0.0,0.8027236,1.36,0.00070689066,0.85445386,0.0650999,368.00195,1.286,0.0,0.94287425,1.36,0.00042390256,0.85445386,0.08084946,3764.6301,1.286,0.0,0.88885295,1.38,0.00039817783,0.061904196,0.071664,0.07667755,0.08098586,0.07998694,0.081684224,0.07107956,0.06281816,0.047329143,0.047673043,0.051001556,0.052238442,0.056189924,0.064527445,0.0971461,0.1629963
0.60764205,0.04418734,2742.651,1.286,0.0,0.91446906,1.36,0.0006612199,0.60764205,0.07509152,1062.8324,1.286,0.0,0.8618539,1.36,0.00046023785,0.60764205,0.07470788,2795.3777,1.286,0.0,0.88511384,1.38,0.00046633833,0.15263355,0.1681536,0.17555664,0.17381737,0.16538906,0.16236676,0.14529425,0.13360442,0.10984297,0.107318886,0.108833164,0.110170424,0.11494569,0.12490827,0.15582706,0.21202435
0.65724254,0.05301422,3942.444,1.286,0.0,0.9467201,1.36,0.000754918,0.65724254,0.03063357,930.47473,1.286,0.0,0.93079114,1.36,0.0006807559,0.65724254,0.090555124,1843.6165,1.286,0.0,0.8354226,1.38,0.0005124816,0.17508683,0.19347401,0.20227371,0.20254253,0.19456847,0.1929129,0.1733524,0.1594071,0.13081877,0.12852693,0.13157295,0.13331006,0.13838859,0.15086445,0.18949851,0.25812176
