layer0_sao2,layer0.1_vhb,layer0.2_a_mie,layer0.3_b_mie,layer0.4_a_ray,layer0.5_g,layer0.6_n,layer0.7_d,layer1_sao2,layer1.1_vhb,layer1.2_a_mie,layer1.3_b_mie,layer1.4_a_ray,layer1.5_g,layer1.6_n,layer1.7_d,layer2_sao2,layer2.1_vhb,layer2.2_a_mie,layer2.3_b_mie,layer2.4_a_ray,layer2.5_g,layer2.6_n,layer2.7_d,460.46848,470.85913,475.64023,487.55966,495.06268,505.49545,516.9379,524.29926,536.7569,544.5972,555.9696,562.3306,574.3978,581.5989,588.1238,598.2659
0.92483646,0.07492987,1919.2775,1.286,0.0,0.8320403,1.36,0.0009070211,0.92483646,0.020440115,2828.622,1.286,0.0,0.849541,1.36,0.00074569666,0.92483646,0.02573606,2293.6082,1.286,0.0,0.851575,1.38,0.00043565247,0.047474597,0.05582945,0.060284033,0.065791406,0.0663227,0.06896023,0.059860613,0.052323986,0.03843415,0.03930456,0.043020207,0.044362407,0.048650358,0.05714543,0.091274425,0.16096146
0.4767398,0.04719868,1371.2228,1.286,0.0,0.91138077,1.36,0.00067664025,0.4767398,0.093555234,1444.2827,1.286,0.0,0.93408966,1.36,0.0006167596,0.4767398,0.0799183,871.4003,1.286,0.0,0.81595516,1.38,0.0005589824,0.06969714,0.07885417,0.08313332,0.08062216,0.07417722,0.07061847,0.060880415,0.054831557,0.04335949,0.0416894,0.041405257,0.042070232,0.045940578,0.051073156,0.06613386,0.0955136
0.5683356,0.022577435,3213.9016,1.286,0.0,0.92495584,1.36,0.0007734821,0.5683356,0.017817238,2600.6763,1.286,0.0,0.8599781,1.36,0.0006351488,0.5683356,0.021207256,1376.5376,1.286,0.0,0.92708653,1.38,0.00059803046,0.06573151,0.07082641,0.07319279,0.07241001,0.0694911,0.06845042,0.06283812,0.058960974,0.05074948,0.049747974,0.050232586,0.05074479,0.052445143,0.05598704,0.06574381,0.08244781
0.99528587,0.0014444229,929.0543,1.286,0.0,0.9165631,1.36,0.00087384455,0.99528587,0.0049186465,650.67865,1.286,0.0,0.8201249,1.36,0.00046535823,0.99528587,0.099742025,3168.9548,1.286,0.0,0.8546418,1.38,0.0005078931,0.06498954,0.06680037,0.06780895,0.06776153,0.066705585,0.066830605,0.0630773,0.06018856,0.054213356,0.05392915,0.054874457,0.054823827,0.054112878,0.05599791,0.0654757,0.08241028
0.1332903,0.0620331,933.0928,1.286,0.0,0.8231226,1.36,0.0009867799,0.1332903,0.030945549,1531.074,1.286,0.0,0.8431185,1.36,0.00064453966,0.1332903,0.013741913,1170.3546,1.286,0.0,0.84471333,1.38,0.00041470485,0.08201777,0.098557755,0.10554723,0.09482187,0.07898445,0.067240894,0.0539333,0.04721852,0.03617658,0.033528548,0.03128807,0.032152932,0.03987831,0.046073373,0.06036984,0.0922105
0.75398254,0.09217613,1500.2277,1.286,0.0,0.8903798,1.36,0.0008384221,0.75398254,0.029069558,2619.5166,1.286,0.0,0.9086895,1.36,0.00068168656,0.75398254,0.09887677,289.70456,1.286,0.0,0.8559099,1.38,0.00046444178,0.051574495,0.061795793,0.0671682,0.07141108,0.06954222,0.07016045,0.05914975,0.05106643,0.03681109,0.036901653,0.03910206,0.04040509,0.046345297,0.055013344,0.08762674,0.15592621
0.02694108,0.07895594,984.32794,1.286,0.0,0.82575977,1.36,0.00063062465,0.02694108,0.032827217,1750.5011,1.286,0.0,0.9027694,1.36,0.00050893705,0.02694108,0.08204637,2901.811,1.286,0.0,0.8502102,1.38,0.0004913167,0.08909927,0.10856576,0.11629872,0.100815505,0.080831364,0.06556199,0.051177185,0.044321384,0.03355405,0.030623794,0.02785244,0.028777713,0.037387524,0.04362476,0.056213226,0.08529529
0.9523585,0.035293672,3032.5488,1.286,0.0,0.8002427,1.36,0.0008455881,0.9523585,0.07327449,2816.3738,1.286,0.0,0.82603407,1.36,0.00044214324,0.9523585,0.09316937,1374.2546,1.286,0.0,0.9455256,1.38,0.00048820727,0.05689783,0.062802434,0.06578445,0.06841199,0.0681271,0.06990291,0.063836955,0.058721177,0.048043486,0.048389968,0.051542126,0.05220533,0.051990908,0.056459367,0.073582806,0.10330111
0.3296741,0.0033047646,2921.9836,1.286,0.0,0.8877592,1.36,0.0007611446,0.3296741,0.035229575,1853.6257,1.286,0.0,0.9144614,1.36,0.0007748134,0.3296741,0.05716984,2678.7998,1.286,0.0,0.8644033,1.38,0.00047442387,0.06981637,0.07100389,0.07148263,0.06932247,0.066826195,0.06520909,0.062493782,0.060934704,0.05757668,0.056500502,0.055660684,0.055562533,0.056198597,0.057138093,0.05977296,0.06450083
0.74995315,0.082845055,3445.4456,1.286,0.0,0.84778094,1.36,0.0008318604,0.74995315,0.04172581,1443.3618,1.286,0.0,0.8115533,1.36,0.00081051246,0.74995315,0.08785953,1896.8905,1.286,0.0,0.9240432,1.38,0.0005955241,0.058719955,0.066741675,0.0707657,0.07263777,0.07046992,0.070778385,0.06232031,0.05604384,0.043729223,0.043387208,0.045388266,0.04623856,0.048754096,0.054659612,0.07522914,0.11413624
