Data from torch2_MAYP1140501__0__11-52-08-932.txt Node

Date: Fri Mar 25 11:52:08 GMT 2022
User: stone
Spectrometer: MAYP114050
Trigger mode: 0
Integration Time (sec): 7.200000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
198.571	711.17
199.043	-72.83
199.514	15.17
199.985	-2.83
200.456	101.17
200.928	110.17
201.399	109.17
201.87	139.17
202.341	166.17
202.812	159.17
203.283	162.17
203.754	170.17
204.225	156.17
204.697	146.17
205.168	176.17
205.638	156.17
206.109	135.17
206.58	153.17
207.051	148.17
207.522	153.17
207.993	154.17
208.464	138.17
208.935	162.17
209.405	174.17
209.876	142.17
210.347	159.17
210.818	165.17
211.288	151.17
211.759	151.17
212.229	144.17
212.7	156.17
213.171	143.17
213.641	147.17
214.112	138.17
214.582	149.17
215.053	146.17
215.523	128.17
215.993	148.17
216.464	145.17
216.934	132.17
217.405	131.17
217.875	135.17
218.345	121.17
218.815	136.17
219.286	142.17
219.756	133.17
220.226	149.17
220.696	123.17
221.166	147.17
221.636	133.17
222.107	160.17
222.577	137.17
223.047	135.17
223.517	137.17
223.987	131.17
224.457	135.17
224.927	124.17
225.396	138.17
225.866	146.17
226.336	137.17
226.806	120.17
227.276	115.17
227.746	151.17
228.215	142.17
228.685	148.17
229.155	143.17
229.625	145.17
230.094	166.17
230.564	145.17
231.033	168.17
231.503	134.17
231.973	163.17
232.442	151.17
232.912	135.17
233.381	145.17
233.851	145.17
234.32	157.17
234.789	163.17
235.259	164.17
235.728	158.17
236.197	157.17
236.667	138.17
237.136	145.17
237.605	155.17
238.074	136.17
238.544	147.17
239.013	149.17
239.482	157.17
239.951	153.17
240.42	156.17
240.889	159.17
241.358	162.17
241.827	146.17
242.296	136.17
242.765	161.17
243.234	138.17
243.703	153.17
244.172	160.17
244.641	143.17
245.11	150.17
245.579	143.17
246.047	131.17
246.516	136.17
246.985	157.17
247.454	137.17
247.922	138.17
248.391	144.17
248.86	144.17
249.328	149.17
249.797	143.17
250.265	131.17
250.734	125.17
251.202	135.17
251.671	144.17
252.139	109.17
252.608	130.17
253.076	134.17
253.544	124.17
254.013	125.17
254.481	117.17
254.949	131.17
255.418	127.17
255.886	135.17
256.354	135.17
256.822	149.17
257.291	123.17
257.759	115.17
258.227	104.17
258.695	123.17
259.163	110.17
259.631	127.17
260.099	115.17
260.567	131.17
261.035	135.17
261.503	123.17
261.971	115.17
262.439	120.17
262.907	125.17
263.375	125.17
263.842	123.17
264.31	123.17
264.778	129.17
265.246	123.17
265.713	115.17
266.181	110.17
266.649	124.17
267.116	111.17
267.584	106.17
268.052	92.17
268.519	123.17
268.987	108.17
269.454	110.17
269.922	120.17
270.389	103.17
270.856	101.17
271.324	107.17
271.791	118.17
272.259	121.17
272.726	118.17
273.193	107.17
273.66	107.17
274.128	92.17
274.595	104.17
275.062	107.17
275.529	95.17
275.996	92.17
276.464	104.17
276.931	107.17
277.398	74.17
277.865	115.17
278.332	99.17
278.799	107.17
279.266	107.17
279.733	83.17
280.2	96.17
280.667	93.17
281.133	89.17
281.6	69.17
282.067	96.17
282.534	79.17
283.001	82.17
283.467	76.17
283.934	99.17
284.401	82.17
284.867	85.17
285.334	87.17
285.801	82.17
286.267	93.17
286.734	71.17
287.2	89.17
287.667	108.17
288.133	76.17
288.6	68.17
289.066	90.17
289.532	90.17
289.999	80.17
290.465	94.17
290.931	84.17
291.398	93.17
291.864	65.17
292.33	84.17
292.796	79.17
293.263	90.17
293.729	67.17
294.195	67.17
294.661	86.17
295.127	61.17
295.593	86.17
296.059	69.17
296.525	66.17
296.991	71.17
297.457	77.17
297.923	78.17
298.389	72.17
298.855	67.17
299.321	66.17
299.786	78.17
300.252	62.17
300.718	71.17
301.184	62.17
301.65	75.17
302.115	69.17
302.581	75.17
303.047	57.17
303.512	70.17
303.978	60.17
304.443	54.17
304.909	67.17
305.374	62.17
305.84	57.17
306.305	62.17
306.771	75.17
307.236	61.17
307.701	48.17
308.167	58.17
308.632	64.17
309.097	53.17
309.563	50.17
310.028	71.17
310.493	70.17
310.958	67.17
311.424	55.17
311.889	63.17
312.354	57.17
312.819	67.17
313.284	68.17
313.749	55.17
314.214	53.17
314.679	46.17
315.144	60.17
315.609	67.17
316.074	67.17
316.539	54.17
317.004	63.17
317.468	51.17
317.933	46.17
318.398	51.17
318.863	68.17
319.327	43.17
319.792	51.17
320.257	37.17
320.721	62.17
321.186	60.17
321.651	76.17
322.115	53.17
322.58	68.17
323.044	60.17
323.509	60.17
323.973	56.17
324.438	63.17
324.902	63.17
325.366	59.17
325.831	58.17
326.295	46.17
326.759	60.17
327.224	45.17
327.688	56.17
328.152	48.17
328.616	49.17
329.081	54.17
329.545	48.17
330.009	53.17
330.473	53.17
330.937	55.17
331.401	39.17
