节点streppel_glasfaster-optik_halolux_150_MAYP1140501__0__581.txt的数据

Date: Tue Mar 01 19:39:16 GMT 2022
User: stone
Spectrometer: MAYP114050
触发模式: 0
积分时间 (秒): 7.200000E-3
Scans to average: 1
启用暗噪声校正: true
启用非线性校正: false
滑动平均宽度: 0
X轴模式: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
198.571	729.67
199.043	-77.33
199.514	11.67
199.985	-0.33
200.456	55.67
200.928	59.67
201.399	59.67
201.87	86.67
202.341	89.67
202.812	103.67
203.283	97.67
203.754	97.67
204.225	90.67
204.697	91.67
205.168	102.67
205.638	98.67
206.109	87.67
206.58	103.67
207.051	98.67
207.522	99.67
207.993	102.67
208.464	87.67
208.935	88.67
209.405	86.67
209.876	98.67
210.347	95.67
210.818	81.67
211.288	100.67
211.759	99.67
212.229	93.67
212.7	92.67
213.171	81.67
213.641	84.67
214.112	91.67
214.582	100.67
215.053	94.67
215.523	102.67
215.993	81.67
216.464	81.67
216.934	87.67
217.405	94.67
217.875	88.67
218.345	100.67
218.815	82.67
219.286	90.67
219.756	98.67
220.226	93.67
220.696	84.67
221.166	90.67
221.636	83.67
222.107	91.67
222.577	91.67
223.047	93.67
223.517	79.67
223.987	76.67
224.457	91.67
224.927	89.67
225.396	95.67
225.866	81.67
226.336	85.67
226.806	85.67
227.276	79.67
227.746	92.67
228.215	93.67
228.685	91.67
229.155	87.67
229.625	89.67
230.094	95.67
230.564	82.67
231.033	80.67
231.503	83.67
231.973	95.67
232.442	70.67
232.912	96.67
233.381	71.67
233.851	84.67
234.32	82.67
234.789	84.67
235.259	95.67
235.728	90.67
236.197	95.67
236.667	78.67
237.136	80.67
237.605	79.67
238.074	96.67
238.544	89.67
239.013	95.67
239.482	76.67
239.951	102.67
240.42	89.67
240.889	81.67
241.358	83.67
241.827	83.67
242.296	89.67
242.765	83.67
243.234	82.67
243.703	77.67
244.172	92.67
244.641	65.67
245.11	73.67
245.579	86.67
246.047	77.67
246.516	69.67
246.985	90.67
247.454	90.67
247.922	98.67
248.391	79.67
248.86	89.67
249.328	76.67
249.797	80.67
250.265	91.67
250.734	84.67
251.202	92.67
251.671	77.67
252.139	70.67
252.608	78.67
253.076	93.67
253.544	84.67
254.013	86.67
254.481	75.67
254.949	78.67
255.418	69.67
255.886	75.67
256.354	84.67
256.822	75.67
257.291	76.67
257.759	87.67
258.227	77.67
258.695	78.67
259.163	83.67
259.631	65.67
260.099	76.67
260.567	80.67
261.035	84.67
261.503	75.67
261.971	78.67
262.439	72.67
262.907	76.67
263.375	80.67
263.842	80.67
264.31	74.67
264.778	78.67
265.246	86.67
265.713	63.67
266.181	86.67
266.649	87.67
267.116	92.67
267.584	75.67
268.052	82.67
268.519	81.67
268.987	94.67
269.454	74.67
269.922	73.67
270.389	79.67
270.856	81.67
271.324	79.67
271.791	90.67
272.259	78.67
272.726	83.67
273.193	90.67
273.66	88.67
274.128	97.67
274.595	104.67
275.062	84.67
275.529	82.67
275.996	102.67
276.464	90.67
276.931	90.67
277.398	91.67
277.865	86.67
278.332	87.67
278.799	101.67
279.266	82.67
279.733	108.67
280.2	110.67
280.667	93.67
281.133	102.67
281.6	117.67
282.067	87.67
282.534	94.67
283.001	106.67
283.467	96.67
283.934	107.67
284.401	98.67
284.867	116.67
285.334	107.67
285.801	105.67
286.267	105.67
286.734	104.67
287.2	104.67
287.667	101.67
288.133	106.67
288.6	108.67
289.066	115.67
289.532	112.67
289.999	111.67
290.465	112.67
290.931	114.67
291.398	97.67
291.864	120.67
292.33	113.67
292.796	136.67
293.263	118.67
293.729	112.67
294.195	123.67
294.661	121.67
295.127	120.67
295.593	141.67
296.059	119.67
296.525	115.67
296.991	128.67
297.457	131.67
297.923	123.67
298.389	130.67
298.855	146.67
299.321	138.67
299.786	146.67
300.252	131.67
300.718	133.67
301.184	139.67
301.65	146.67
302.115	148.67
302.581	142.67
303.047	151.67
303.512	146.67
303.978	155.67
304.443	159.67
304.909	152.67
305.374	141.67
305.84	149.67
306.305	159.67
306.771	171.67
307.236	133.67
307.701	152.67
308.167	181.67
308.632	167.67
309.097	156.67
309.563	175.67
310.028	165.67
310.493	172.67
310.958	182.67
311.424	171.67
311.889	170.67
312.354	170.67
312.819	163.67
313.284	179.67
313.749	162.67
314.214	177.67
314.679	167.67
315.144	166.67
315.609	169.67
316.074	172.67
316.539	174.67
317.004	162.67
317.468	186.67
317.933	189.67
318.398	188.67
318.863	189.67
319.327	188.67
319.792	189.67
320.257	204.67
320.721	194.67
321.186	206.67
321.651	197.67
322.115	206.67
322.58	207.67
323.044	191.67
323.509	206.67
323.973	192.67
324.438	195.67
324.902	223.67
325.366	181.67
325.831	215.67
326.295	197.67
326.759	202.67
327.224	216.67
327.688	233.67
328.152	232.67
328.616	233.67
329.081	212.67
329.545	231.67
330.009	240.67
330.473	226.67
330.937	238.67
331.401	243.67
331.865	272.67
332.329	253.67
332.793	241.67
333.257	271.67
333.721	265.67
334.185	280.67
334.649	292.67
335.112	276.67
335.576	288.67
336.04	277.67
336.504	301.67
336.967	292.67
337.431	294.67
337.895	314.67
338.358	311.67
338.822	322.67
339.286	317.67
339.749	308.67
340.213	328.67
340.676	401.67
341.14	357.67
341.603	377.67
342.067	383.67
342.53	427.67
342.993	428.67
343.457	460.67
343.92	464.67
344.383	511.67
344.847	574.67
345.31	578.67
345.773	617.67
346.236	627.67
346.699	612.67
347.163	675.67
347.626	702.67
348.089	720.67
348.552	697.67
349.015	755.67
349.478	718.67
