Data from 50_MAYP1140501_00013.txt Node
Date: Tue May 17 13:25:25 BST 2022
User: stone
Spectrometer: MAYP114050
Trigger mode: 0
Integration Time (sec): 9.000000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
198.571	758.67
199.043	-71.33
199.514	3.67
199.985	-0.33
200.456	33.67
200.928	30.67
201.399	35.67
201.87	29.67
202.341	39.67
202.812	39.67
203.283	39.67
203.754	43.67
204.225	36.67
204.697	39.67
205.168	30.67
205.638	32.67
206.109	39.67
206.58	40.67
207.051	34.67
207.522	29.67
207.993	44.67
208.464	44.67
208.935	43.67
209.405	41.67
209.876	47.67
210.347	49.67
210.818	41.67
211.288	48.67
211.759	47.67
212.229	37.67
212.7	44.67
213.171	36.67
213.641	33.67
214.112	43.67
214.582	39.67
215.053	47.67
215.523	48.67
215.993	50.67
216.464	42.67
216.934	57.67
217.405	46.67
217.875	42.67
218.345	36.67
218.815	52.67
219.286	41.67
219.756	34.67
220.226	49.67
220.696	49.67
221.166	49.67
221.636	40.67
222.107	47.67
222.577	48.67
223.047	34.67
223.517	51.67
223.987	48.67
224.457	47.67
224.927	40.67
225.396	46.67
225.866	41.67
226.336	37.67
226.806	35.67
227.276	35.67
227.746	50.67
228.215	49.67
228.685	52.67
229.155	44.67
229.625	57.67
230.094	51.67
230.564	43.67
231.033	41.67
231.503	42.67
231.973	45.67
232.442	40.67
232.912	60.67
233.381	54.67
233.851	43.67
234.32	49.67
234.789	48.67
235.259	46.67
235.728	49.67
236.197	45.67
236.667	47.67
237.136	52.67
237.605	38.67
238.074	55.67
238.544	42.67
239.013	47.67
239.482	31.67
239.951	54.67
240.42	56.67
240.889	48.67
241.358	46.67
241.827	35.67
242.296	44.67
242.765	47.67
243.234	41.67
243.703	58.67
244.172	61.67
244.641	49.67
245.11	39.67
245.579	43.67
246.047	49.67
246.516	53.67
246.985	52.67
247.454	43.67
247.922	43.67
248.391	39.67
248.86	50.67
249.328	45.67
249.797	52.67
250.265	47.67
250.734	44.67
251.202	50.67
251.671	46.67
252.139	46.67
252.608	53.67
253.076	53.67
253.544	47.67
254.013	59.67
254.481	58.67
254.949	47.67
255.418	51.67
255.886	51.67
256.354	55.67
256.822	53.67
257.291	49.67
257.759	37.67
258.227	42.67
258.695	53.67
259.163	49.67
259.631	42.67
260.099	61.67
260.567	42.67
261.035	53.67
261.503	48.67
261.971	44.67
262.439	45.67
262.907	58.67
263.375	58.67
263.842	51.67
264.31	51.67
264.778	63.67
265.246	49.67
265.713	57.67
266.181	54.67
266.649	56.67
267.116	56.67
267.584	62.67
268.052	45.67
268.519	70.67
268.987	53.67
269.454	54.67
269.922	53.67
270.389	54.67
270.856	59.67
271.324	61.67
271.791	60.67
272.259	60.67
272.726	60.67
273.193	50.67
273.66	62.67
274.128	61.67
274.595	59.67
275.062	59.67
275.529	57.67
275.996	68.67
276.464	59.67
276.931	48.67
277.398	50.67
277.865	62.67
278.332	68.67
278.799	62.67
279.266	52.67
279.733	59.67
280.2	59.67
280.667	48.67
281.133	53.67
281.6	55.67
282.067	66.67
282.534	53.67
283.001	49.67
283.467	56.67
283.934	57.67
284.401	56.67
284.867	63.67
285.334	71.67
285.801	59.67
286.267	68.67
286.734	58.67
287.2	61.67
287.667	59.67
288.133	60.67
288.6	53.67
289.066	62.67
289.532	63.67
289.999	54.67
290.465	70.67
290.931	62.67
291.398	68.67
291.864	58.67
292.33	62.67
292.796	66.67
293.263	59.67
293.729	54.67
294.195	56.67
294.661	73.67
295.127	64.67
295.593	63.67
296.059	70.67
296.525	65.67
296.991	58.67
297.457	68.67
297.923	44.67
298.389	60.67
298.855	67.67
299.321	57.67
299.786	61.67
300.252	60.67
300.718	56.67
301.184	55.67
301.65	67.67
302.115	48.67
302.581	59.67
303.047	56.67
303.512	65.67
303.978	67.67
304.443	55.67
304.909	64.67
305.374	58.67
305.84	63.67
306.305	52.67
306.771	66.67
307.236	55.67
307.701	45.67
308.167	59.67
308.632	58.67
309.097	66.67
309.563	58.67
310.028	65.67
310.493	65.67
310.958	48.67
